name,code,date,time,open,low,high,price,volume,buy/volume,sell/volume
FBMKLCI-H6Q: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB),06506Q,15 Apr 2019,7:12 PM,0.125,0.125,0.130,0.125,"3,513",0.125 / 27,0.180 / 250
FBMKLCI-H6R: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ),06506R,15 Apr 2019,7:12 PM,-,-,-,0.240,0,0.000 / 0,0.000 / 0
FBMKLCI-H6S: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ),06506S,15 Apr 2019,7:12 PM,-,-,-,0.370,0,0.000 / 0,0.000 / 0
FBMKLCI-H6T: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB),06506T,15 Apr 2019,7:12 PM,0.125,0.125,0.125,0.125,200,"0.035 / 1,000",0.000 / 0
FBMKLCI-H6U: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ),06506U,15 Apr 2019,7:12 PM,-,-,-,0.255,0,0.000 / 0,0.000 / 0
FBMKLCI-H6V: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ),06506V,15 Apr 2019,7:12 PM,-,-,-,0.295,0,0.000 / 0,0.000 / 0
FBMKLCI-H6W: PW FTSE BURSA MALAYSIA KLCI INDEX (MIBB),06506W,15 Apr 2019,7:12 PM,-,-,-,0.180,0,"0.120 / 1,000","0.185 / 1,000"
FBMKLCI-H6X: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB),06506X,15 Apr 2019,7:12 PM,0.145,0.145,0.145,0.145,"2,200","0.040 / 1,000",0.000 / 0
FBMKLCI-H6Y: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB),06506Y,15 Apr 2019,7:12 PM,-,-,-,0.150,0,0.000 / 0,0.000 / 0
FBMKLCI-H6Z: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ),06506Z,15 Apr 2019,7:12 PM,-,-,-,0.295,0,0.000 / 0,0.000 / 0
FBMKLCI-H8A: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ),06508A,15 Apr 2019,7:12 PM,0.405,0.405,0.405,0.405,50,0.000 / 0,0.000 / 0
FBMKLCI-H8B: PW FTSE BURSA MALAYSIA KLCI INDEX (MIBB),06508B,15 Apr 2019,7:12 PM,0.090,0.090,0.090,0.090,100,0.000 / 0,0.000 / 0
FBMKLCI-H8C: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB),06508C,15 Apr 2019,7:12 PM,0.135,0.135,0.135,0.135,33,0.000 / 0,0.000 / 0
FCW HOLDINGS BHD,2755,15 Apr 2019,7:12 PM,0.715,0.715,0.720,0.720,4,0.720 / 96,0.725 / 2
FGV HOLDINGS BERHAD,5222,15 Apr 2019,7:12 PM,1.260,1.220,1.260,1.230,"57,563","1.220 / 8,316",1.230 / 835
FGV-C55: CW FGV HOLDINGS BERHAD (CIMB),522255,15 Apr 2019,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 14,677"
FGV-C58: CW FGV HOLDINGS BERHAD (CIMB),522258,15 Apr 2019,7:12 PM,-,-,-,0.010,0,"0.005 / 3,200","0.010 / 2,500"
FGV-C59: CW FGV HOLDINGS BERHAD (MACQ),522259,15 Apr 2019,7:12 PM,-,-,-,0.035,0,0.000 / 0,0.000 / 0
FGV-C60: CW FGV HOLDINGS BERHAD (KIBB),522260,15 Apr 2019,7:12 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
FGV-C61: CW FGV HOLDINGS BERHAD (MACQ),522261,15 Apr 2019,7:12 PM,-,-,-,0.015,0,0.005 / 200,0.070 / 10
FGV-C62: CW FGV HOLDINGS BERHAD (RHB),522262,15 Apr 2019,7:12 PM,0.095,0.090,0.095,0.090,"25,500","0.085 / 10,800",0.095 / 800
FGV-C63: CW FGV HOLDINGS BERHAD (MACQ),522263,15 Apr 2019,7:12 PM,0.190,0.180,0.190,0.190,"1,151",0.180 / 233,0.190 / 306
FGV-C64: CW FGV HOLDINGS BERHAD (RHB),522264,15 Apr 2019,7:12 PM,0.250,0.250,0.250,0.250,"3,150",0.000 / 0,0.000 / 0
FGV-C65: CW FGV HOLDINGS BERHAD (KIBB),522265,15 Apr 2019,7:12 PM,-,-,-,0.210,0,0.000 / 0,"0.235 / 1,500"
FGV-C66: CW FGV HOLDINGS BERHAD (MACQ),522266,15 Apr 2019,7:12 PM,-,-,-,0.390,0,0.000 / 0,0.385 / 40
FGV-C67: CW FGV HOLDINGS BERHAD (CIMB),522267,15 Apr 2019,7:12 PM,0.480,0.465,0.485,0.470,"1,328","0.370 / 2,000","0.470 / 1,000"
FGV-C68: CW FGV HOLDINGS BERHAD (MIBB),522268,15 Apr 2019,7:12 PM,-,-,-,0.200,0,0.150 / 100,0.220 / 50
FGV-C69: CW FGV HOLDINGS BERHAD (KIBB),522269,15 Apr 2019,7:12 PM,-,-,-,0.130,0,0.000 / 0,0.000 / 0
FGV-C70: CW FGV HOLDINGS BERHAD (CIMB),522270,15 Apr 2019,7:12 PM,0.125,0.120,0.125,0.120,4,0.000 / 0,0.000 / 0
FGV-C71: CW FGV HOLDINGS BERHAD (KIBB),522271,15 Apr 2019,7:12 PM,0.050,0.050,0.050,0.050,"40,005","0.045 / 2,000","0.050 / 2,000"
FGV-C72: CW FGV HOLDINGS BERHAD (MACQ),522272,15 Apr 2019,7:12 PM,0.045,0.040,0.045,0.040,"59,201","0.040 / 10,087","0.045 / 1,500"
FGV-C73: CW FGV HOLDINGS BERHAD (MACQ),522273,15 Apr 2019,7:12 PM,0.095,0.085,0.095,0.090,"56,142","0.085 / 11,327",0.090 / 60
FGV-C74: CW FGV HOLDINGS BERHAD (RHB),522274,15 Apr 2019,7:12 PM,0.105,0.105,0.110,0.105,"25,700",0.000 / 0,0.000 / 0
FIAMMA HOLDINGS BHD,6939,15 Apr 2019,7:12 PM,-,-,-,0.490,0,0.480 / 40,0.495 / 363
FIBON BERHAD,0149,15 Apr 2019,7:12 PM,-,-,-,0.430,0,0.405 / 50,0.460 / 50
FEDERAL INTERNATIONAL HOLDINGS BERHAD,8605,15 Apr 2019,7:12 PM,0.450,0.440,0.450,0.440,"1,107",0.440 / 436,0.455 / 47
FEDERAL INTERNATIONAL HOLDINGS BERHAD - RCPS 16/26,8605PA,15 Apr 2019,7:12 PM,-,-,-,0.080,0,0.080 / 350,0.095 / 460
FEDERAL INTERNATIONAL HOLDINGS BERHAD - RCPS 18/28,8605PB,15 Apr 2019,7:12 PM,-,-,-,0.080,0,"0.055 / 6,100",0.000 / 0
FIMA CORPORATION BHD,3107,15 Apr 2019,7:12 PM,1.920,1.920,1.920,1.920,15,1.920 / 87,1.960 / 20
FINTEC GLOBAL BERHAD,0150,15 Apr 2019,7:12 PM,0.050,0.050,0.055,0.050,"26,905","0.045 / 93,699","0.050 / 16,249"
FINTEC GLOBAL BERHAD - ICPS A 2017/2027,0150PA,15 Apr 2019,7:12 PM,0.025,0.025,0.025,0.025,"9,800","0.020 / 47,291",0.025 / 13
FINTEC GLOBAL BERHAD - WARRANTS A 2014/2024,0150WA,15 Apr 2019,7:12 PM,-,-,-,0.010,0,"0.010 / 84,491","0.015 / 12,364"
FINTEC GLOBAL BERHAD - WARRANTS B 2017/2022,0150WB,15 Apr 2019,7:12 PM,0.020,0.020,0.020,0.020,"1,101","0.015 / 26,600","0.020 / 2,732"
FITTERS DIVERSIFIED BHD,9318,15 Apr 2019,7:12 PM,0.485,0.480,0.495,0.480,"35,295",0.480 / 804,"0.485 / 5,997"
FITTERS DIVERSIFIED BERHAD - Warrants,9318WB,15 Apr 2019,7:12 PM,0.015,0.010,0.015,0.010,"48,709","0.005 / 21,400","0.010 / 8,310"
FOCUS LUMBER BERHAD,5197,15 Apr 2019,7:12 PM,1.530,1.530,1.550,1.550,"1,334",1.530 / 379,1.550 / 169
FOCUS DYNAMICS GROUP BERHAD,0116,15 Apr 2019,7:12 PM,0.125,0.120,0.125,0.120,"67,292","0.120 / 13,306","0.130 / 9,828"
FOCUS DYNAMICS GROUP BERHAD- WARRANTS C 2014/2019,0116WC,15 Apr 2019,7:12 PM,-,-,-,0.085,0,0.070 / 300,0.000 / 0
FOCUS POINT HOLDINGS BERHAD,0157,15 Apr 2019,7:12 PM,0.375,0.370,0.375,0.370,854,0.370 / 7,0.385 / 100
FOUNDPAC GROUP BERHAD,5277,15 Apr 2019,7:12 PM,0.365,0.360,0.380,0.360,"101,851","0.360 / 2,000",0.365 / 953
FORMOSA PROSONIC INDUSTRIES,9172,15 Apr 2019,7:12 PM,1.720,1.700,1.720,1.710,"1,431",1.700 / 871,1.710 / 3
FREIGHT MANAGEMENT HLDGS BHD,7210,15 Apr 2019,7:12 PM,0.610,0.605,0.620,0.615,"7,925",0.615 / 7,0.620 / 297
FRONTKEN CORPORATION BHD,0128,15 Apr 2019,7:12 PM,1.230,1.170,1.230,1.190,"43,603",1.180 / 470,"1.190 / 1,053"
FSBM HOLDINGS BHD,9377,15 Apr 2019,7:12 PM,-,-,-,0.095,0,0.000 / 0,0.000 / 0
FSBM HOLDINGS BERHAD - WARR,9377WA,15 Apr 2019,7:12 PM,-,-,-,0.025,0,0.000 / 0,0.000 / 0
G3 GLOBAL BERHAD,7184,15 Apr 2019,7:12 PM,0.790,0.785,0.790,0.785,270,0.780 / 30,0.785 / 132
G3 GLOBAL BERHAD - WARRANTS 2017/2022,7184WA,15 Apr 2019,7:12 PM,-,-,-,0.770,0,0.660 / 50,0.720 / 10
GADANG HOLDINGS BHD,9261,15 Apr 2019,7:12 PM,0.715,0.680,0.715,0.685,"65,165","0.680 / 3,193",0.685 / 20
GADANG HOLDINGS BHD - WARRANTS 2016 / 2021,9261WB,15 Apr 2019,7:12 PM,0.255,0.220,0.255,0.235,"32,139",0.230 / 651,"0.235 / 2,668"
GAMUDA BHD,5398,15 Apr 2019,7:12 PM,3.190,3.100,3.190,3.130,"37,154","3.100 / 1,092","3.130 / 22,145"
GAMUDA-C53: CW GAMUDA BERHAD (CIMB),539853,15 Apr 2019,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 5,246"
GAMUDA-C56: CW GAMUDA BERHAD (MACQ),539856,15 Apr 2019,7:12 PM,-,-,-,0.030,0,0.000 / 0,0.000 / 0
GAMUDA-C57: CW GAMUDA BERHAD (CIMB),539857,15 Apr 2019,7:12 PM,-,-,-,0.050,0,0.000 / 0,0.085 / 250
GAMUDA-C58: CW GAMUDA BERHAD (MACQ),539858,15 Apr 2019,7:12 PM,-,-,-,0.085,0,0.000 / 0,0.000 / 0
GAMUDA-C59: CW GAMUDA BERHAD (CIMB),539859,15 Apr 2019,7:12 PM,0.210,0.200,0.210,0.200,506,0.000 / 0,0.215 / 400
GAMUDA-C60: CW GAMUDA BERHAD (KIBB),539860,15 Apr 2019,7:12 PM,-,-,-,0.125,0,0.000 / 0,0.000 / 0
GAMUDA-C61: CW GAMUDA BERHAD (MACQ),539861,15 Apr 2019,7:12 PM,0.085,0.075,0.085,0.075,"11,586",0.000 / 0,0.000 / 0
GAMUDA-C62: CW GAMUDA BERHAD (AM),539862,15 Apr 2019,7:12 PM,-,-,-,0.130,0,0.000 / 0,0.000 / 0
GAMUDA-C63: CW GAMUDA BERHAD (MIBB),539863,15 Apr 2019,7:12 PM,0.120,0.115,0.120,0.115,351,0.000 / 0,0.150 / 920
GAMUDA-C64: CW GAMUDA BERHAD (KIBB),539864,15 Apr 2019,7:12 PM,-,-,-,0.110,0,0.000 / 0,0.000 / 0
GAMUDA-C65: CW GAMUDA BERHAD (MACQ),539865,15 Apr 2019,7:12 PM,0.115,0.115,0.115,0.115,"12,000",0.000 / 0,0.000 / 0
GAMUDA-C67: CW GAMUDA BERHAD (CIMB),539867,15 Apr 2019,7:12 PM,-,-,-,0.150,0,"0.020 / 1,000",0.000 / 0
GAMUDA BERHAD-WARRANTS E,5398WE,15 Apr 2019,7:12 PM,0.290,0.260,0.295,0.265,"30,083",0.260 / 16,"0.265 / 1,776"
GAS MALAYSIA BERHAD,5209,15 Apr 2019,7:12 PM,-,-,-,2.820,0,2.810 / 50,2.870 / 109
GABUNGAN AQRS BERHAD,5226,15 Apr 2019,7:12 PM,1.360,1.350,1.420,1.420,"61,564",1.410 / 420,"1.420 / 1,746"
GABUNGAN AQRS BERHAD-WARRANTS B,5226WB,15 Apr 2019,7:12 PM,0.460,0.430,0.465,0.465,"77,850",0.460 / 600,"0.465 / 4,855"
GUAN CHONG BHD,5102,15 Apr 2019,7:12 PM,3.790,3.670,3.800,3.700,"2,242",3.690 / 1,3.700 / 596
GCB-CA: CW GUAN CHONG BERHAD (RHB),5102CA,15 Apr 2019,7:12 PM,0.285,0.280,0.285,0.280,139,0.265 / 100,0.305 / 40
GCB-CB: CW GUAN CHONG BERHAD (RHB),5102CB,15 Apr 2019,7:12 PM,-,-,-,0.170,0,0.000 / 0,0.000 / 0
GCB-CC: CW GUAN CHONG BERHAD (MIBB),5102CC,15 Apr 2019,7:12 PM,-,-,-,0.130,0,0.000 / 0,0.000 / 0
GCB-CD: CW GUAN CHONG BERHAD (MACQ),5102CD,15 Apr 2019,7:12 PM,0.105,0.090,0.105,0.090,972,0.000 / 0,0.190 / 100
GCB-CE: CW GUAN CHONG BERHAD (KIBB),5102CE,15 Apr 2019,7:12 PM,-,-,-,0.145,0,0.000 / 0,0.000 / 0
GCB-CF: CW GUAN CHONG BERHAD (AM),5102CF,15 Apr 2019,7:12 PM,0.155,0.155,0.155,0.155,262,0.000 / 0,0.000 / 0
GRAND CENTRAL ENTERPRISES BHD,5592,15 Apr 2019,7:12 PM,-,-,-,0.495,0,0.450 / 100,0.495 / 44
GDB HOLDINGS BERHAD,0198,15 Apr 2019,7:12 PM,0.335,0.315,0.345,0.320,"47,757","0.315 / 2,250","0.320 / 1,409"
GD EXPRESS CARRIER BHD,0078,15 Apr 2019,7:12 PM,0.345,0.340,0.350,0.340,"29,433","0.335 / 16,992","0.340 / 2,702"
GD EXPRESS CARRIER  BERHAD- Warrants B 2015/2020,0078WB,15 Apr 2019,7:12 PM,0.055,0.050,0.060,0.055,"15,387","0.050 / 32,955","0.055 / 5,564"
GEELY-C1: CW GEELY AUTOMOBILE HOLDINGS LIMITED (RHB),0580C1,15 Apr 2019,7:12 PM,-,-,-,0.100,0,0.000 / 0,0.000 / 0
GENETEC TECHNOLOGY BERHAD,0104,15 Apr 2019,7:12 PM,1.650,1.620,1.650,1.620,529,1.620 / 25,1.650 / 60
GENTING MALAYSIA BERHAD,4715,15 Apr 2019,7:12 PM,3.110,3.070,3.140,3.070,"97,435",3.070 / 679,3.080 / 25
GENM-C40: CW GENTING MALAYSIA BERHAD (KIBB),471540,15 Apr 2019,7:12 PM,-,-,-,0.150,0,0.000 / 0,0.000 / 0
GENM-C41: CW GENTING MALAYSIA BERHAD (CIMB),471541,15 Apr 2019,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 7,250"
GENM-C42: CW GENTING MALAYSIA BERHAD (MACQ),471542,15 Apr 2019,7:12 PM,-,-,-,0.020,0,0.000 / 0,"0.020 / 1,198"
GENM-C43: CW GENTING MALAYSIA BERHAD (RHB),471543,15 Apr 2019,7:12 PM,-,-,-,0.015,0,0.000 / 0,0.020 / 496
GENM-C44: CW GENTING MALAYSIA BERHAD (KIBB),471544,15 Apr 2019,7:12 PM,-,-,-,0.075,0,0.000 / 0,0.000 / 0
GENM-C45: CW GENTING MALAYSIA BERHAD (AM),471545,15 Apr 2019,7:12 PM,0.095,0.095,0.095,0.095,"4,500",0.080 / 500,0.000 / 0
GENM-C46: CW GENTING MALAYSIA BERHAD (MACQ),471546,15 Apr 2019,7:12 PM,0.060,0.060,0.060,0.060,200,0.000 / 0,0.065 / 80
GENM-C47: CW GENTING MALAYSIA BERHAD (RHB),471547,15 Apr 2019,7:12 PM,-,-,-,0.080,0,"0.070 / 5,000",0.000 / 0
GENM-C48: CW GENTING MALAYSIA BERHAD (KIBB),471548,15 Apr 2019,7:12 PM,-,-,-,0.100,0,0.000 / 0,0.000 / 0
GENM-C49: CW GENTING MALAYSIA BERHAD (MACQ),471549,15 Apr 2019,7:12 PM,0.135,0.130,0.135,0.130,"21,412",0.000 / 0,0.000 / 0
GENM-C50: CW GENTING MALAYSIA BERHAD (CIMB),471550,15 Apr 2019,7:12 PM,0.105,0.105,0.105,0.105,4,"0.100 / 1,000",0.130 / 700
GENM-C51: CW GENTING MALAYSIA BERHAD (MIBB),471551,15 Apr 2019,7:12 PM,0.065,0.065,0.065,0.065,"3,998",0.000 / 0,0.000 / 0
GENM-C52: CW GENTING MALAYSIA BERHAD (KIBB),471552,15 Apr 2019,7:12 PM,-,-,-,0.165,0,0.000 / 0,0.185 / 500
GENM-C53: CW GENTING MALAYSIA BERHAD (AM),471553,15 Apr 2019,7:12 PM,0.080,0.080,0.080,0.080,200,0.000 / 0,0.000 / 0
GENM-C54: CW GENTING MALAYSIA BERHAD (CIMB),471554,15 Apr 2019,7:12 PM,-,-,-,0.050,0,"0.045 / 3,500","0.055 / 5,000"
GENM-C55: CW GENTING MALAYSIA BERHAD (MACQ),471555,15 Apr 2019,7:12 PM,0.040,0.035,0.040,0.035,"27,025","0.030 / 5,000",0.000 / 0
GENM-C56: CW GENTING MALAYSIA BERHAD (RHB),471556,15 Apr 2019,7:12 PM,-,-,-,0.150,0,0.000 / 0,0.000 / 0
GENTING PLANTATIONS BERHAD,2291,15 Apr 2019,7:12 PM,10.600,10.540,10.700,10.600,"2,893","10.600 / 17,906",10.620 / 242
GENP-CI: CW GENTING PLANTATIONS BERHAD (MIBB),2291CI,15 Apr 2019,7:12 PM,-,-,-,0.150,0,0.000 / 0,0.000 / 0
GENTING PLANTATIONS BERHAD-WARRANT A 13/19,2291WA,15 Apr 2019,7:12 PM,2.600,2.600,2.750,2.750,"1,229",2.670 / 100,2.720 / 50
GENTING BHD,3182,15 Apr 2019,7:12 PM,6.700,6.680,6.760,6.690,"15,201",6.690 / 317,6.700 / 60
GENTINGC55: CW GENTING BERHAD (RHB),318255,15 Apr 2019,7:12 PM,-,-,-,0.050,0,0.000 / 0,0.000 / 0
GENTINGC56: CW GENTING BERHAD (MACQ),318256,15 Apr 2019,7:12 PM,-,-,-,0.030,0,0.000 / 0,0.030 / 300
GENTINGC57: CW GENTING BERHAD (MACQ),318257,15 Apr 2019,7:12 PM,0.050,0.050,0.050,0.050,"4,300",0.000 / 0,"0.055 / 1,000"
GENTINGC58: CW GENTING BERHAD (CIMB),318258,15 Apr 2019,7:12 PM,0.045,0.040,0.050,0.040,"27,113","0.040 / 1,694","0.050 / 1,160"
GENTINGC59: CW GENTING BERHAD (RHB),318259,15 Apr 2019,7:12 PM,-,-,-,0.065,0,0.000 / 0,0.000 / 0
GENTINGC60: CW GENTING BERHAD (KIBB),318260,15 Apr 2019,7:12 PM,-,-,-,0.080,0,0.000 / 0,0.000 / 0
GENTINGC61: CW GENTING BERHAD (AM),318261,15 Apr 2019,7:12 PM,0.075,0.070,0.075,0.070,"6,000","0.065 / 1,000","0.080 / 1,000"
GENTINGC62: CW GENTING BERHAD (MACQ),318262,15 Apr 2019,7:12 PM,-,-,-,0.105,0,0.000 / 0,0.140 / 100
GENTINGC63: CW GENTING BERHAD (MIBB),318263,15 Apr 2019,7:12 PM,0.100,0.100,0.100,0.100,200,0.000 / 0,0.000 / 0
GENTINGC64: CW GENTING BERHAD (KIBB),318264,15 Apr 2019,7:12 PM,-,-,-,0.050,0,0.050 / 200,0.070 / 500
GE-SHEN CORPORATION BHD,7197,15 Apr 2019,7:12 PM,0.610,0.605,0.610,0.605,100,0.610 / 300,0.700 / 50
GETS GLOBAL BERHAD,5079,15 Apr 2019,7:12 PM,0.295,0.280,0.320,0.285,"78,609",0.285 / 331,0.290 / 760
GFM SERVICES BERHAD,0039,15 Apr 2019,7:12 PM,0.550,0.525,0.560,0.530,"51,412","0.525 / 1,652",0.530 / 499
GFM SERVICES BERHAD - WARRANTS C 2019/2022,0039WC,15 Apr 2019,7:12 PM,0.210,0.190,0.210,0.195,"100,315","0.190 / 11,789","0.195 / 6,171"
GHL SYSTEMS BHD,0021,15 Apr 2019,7:12 PM,1.680,1.680,1.710,1.700,"2,639",1.690 / 171,1.710 / 352
GHLSYS-CA: CW GHL SYSTEMS BERHAD (MIBB),0021CA,15 Apr 2019,7:12 PM,-,-,-,0.105,0,0.000 / 0,0.000 / 0
GEORGE KENT (M) BHD,3204,15 Apr 2019,7:12 PM,1.320,1.260,1.320,1.280,"54,835",1.270 / 540,"1.280 / 3,643"
GOLDEN LAND BERHAD,7382,15 Apr 2019,7:12 PM,0.380,0.380,0.380,0.380,40,0.380 / 10,0.395 / 10
GLOMAC BHD,5020,15 Apr 2019,7:12 PM,0.370,0.370,0.375,0.375,750,0.370 / 40,0.375 / 278
GLOBALTEC FORMATION BERHAD,5220,15 Apr 2019,7:12 PM,0.445,0.440,0.450,0.445,"2,293",0.440 / 250,0.445 / 50
GLOBALTEC FORMATION BERHAD - WARRANTS 2018/2021,5220WA,15 Apr 2019,7:12 PM,0.060,0.060,0.065,0.065,445,"0.065 / 1,304",0.070 / 425
GROMUTUAL BHD,9962,15 Apr 2019,7:12 PM,-,-,-,0.315,0,0.300 / 50,0.310 / 50
G NEPTUNE BERHAD,0045,15 Apr 2019,7:12 PM,0.065,0.060,0.065,0.065,"3,650","0.060 / 3,200","0.065 / 8,048"
GLOBAL ORIENTAL BERHAD,1147,15 Apr 2019,7:12 PM,0.190,0.190,0.195,0.190,"1,502","0.190 / 1,558",0.195 / 410
GLOBAL ORIENTAL BERHAD-WA 2014/2019,1147WA,15 Apr 2019,7:12 PM,0.005,0.005,0.005,0.005,"7,850",0.005 / 184,"0.010 / 4,925"
GREEN OCEAN CORPORATION BERHAD,0074,15 Apr 2019,7:12 PM,0.105,0.105,0.105,0.105,600,"0.100 / 5,289",0.105 / 70
GREEN OCEAN CORPORATION BHD- WARRANTS A 14/19,0074WA,15 Apr 2019,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 16,930"
TRADEPLUS SHARIAH GOLD TRACKER,0828EA,15 Apr 2019,7:12 PM,-,-,-,1.720,0,1.720 / 345,1.760 / 300
GOODWAY INTEGRATED INDUSTRIES,7192,15 Apr 2019,7:12 PM,0.205,0.205,0.205,0.205,"2,000","0.200 / 4,492",0.205 / 100
GOPENG BHD,2135,15 Apr 2019,7:12 PM,0.690,0.690,0.690,0.690,26,0.690 / 359,0.710 / 15
GPA HOLDINGS BHD,7096,15 Apr 2019,7:12 PM,0.110,0.110,0.110,0.110,"22,831","0.110 / 4,542","0.115 / 21,326"
GPA HOLDINGS BERHAD - WARRANTS 2015/2025,7096WA,15 Apr 2019,7:12 PM,0.035,0.035,0.035,0.035,"52,960","0.035 / 1,909","0.040 / 48,632"
GREEN PACKET BHD,0082,15 Apr 2019,7:12 PM,0.325,0.315,0.325,0.320,"1,151","0.310 / 1,165",0.320 / 299
GREEN PACKET BERHAD - WARRANTS B 2018/2023,0082WB,15 Apr 2019,7:12 PM,0.085,0.085,0.085,0.085,600,0.080 / 700,0.085 / 150
GOLDEN PHAROS BHD,5649,15 Apr 2019,7:12 PM,0.235,0.230,0.235,0.230,600,0.225 / 129,0.240 / 438
GRAND-FLO BERHAD,0056,15 Apr 2019,7:12 PM,0.205,0.205,0.210,0.210,350,0.205 / 130,0.210 / 100
GREENYIELD BHD,0136,15 Apr 2019,7:12 PM,0.135,0.135,0.135,0.135,150,0.130 / 100,"0.135 / 4,119"
GSB GROUP BHD,7077,15 Apr 2019,7:12 PM,0.190,0.185,0.190,0.190,"3,216","0.185 / 8,385",0.190 / 684
GLOBETRONICS TECHNOLOGY BHD,7022,15 Apr 2019,7:12 PM,1.850,1.850,1.920,1.900,"21,360",1.890 / 240,"1.900 / 4,975"
GTRONIC-CT: CW GLOBETRONICS TECHNOLOGY BERHAD (KIBB),7022CT,15 Apr 2019,7:12 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
GTRONIC-CU: CW GLOBETRONICS TECHNOLOGY BERHAD (RHB),7022CU,15 Apr 2019,7:12 PM,-,-,-,0.030,0,0.000 / 0,0.000 / 0
GTRONIC-CV: CW GLOBETRONICS TECHNOLOGY BERHAD (RHB),7022CV,15 Apr 2019,7:12 PM,0.090,0.090,0.090,0.090,200,0.000 / 0,0.000 / 0
GTRONIC-CW: CW GLOBETRONICS TECHNOLOGY BERHAD (MACQ),7022CW,15 Apr 2019,7:12 PM,0.040,0.040,0.045,0.045,580,0.000 / 0,0.065 / 180
GUH HOLDINGS BHD,3247,15 Apr 2019,7:12 PM,0.485,0.480,0.485,0.485,291,0.485 / 86,0.505 / 100
GUNUNG CAPITAL BERHAD,7676,15 Apr 2019,7:12 PM,0.290,0.290,0.290,0.290,40,0.290 / 260,0.295 / 190
GUNUNG CAPITAL BHD-WB 10/20,7676WB,15 Apr 2019,7:12 PM,0.045,0.045,0.045,0.045,"3,136",0.045 / 276,"0.050 / 2,129"
GUOCOLAND (MALAYSIA) BHD,1503,15 Apr 2019,7:12 PM,0.750,0.735,0.760,0.735,378,0.735 / 224,0.760 / 254
HAI-O ENTERPRISE BHD,7668,15 Apr 2019,7:12 PM,2.550,2.510,2.550,2.530,"1,307",2.530 / 2,2.540 / 10
HAIO-CG: CW HAI-O ENTERPRISE BERHAD (MACQ),7668CG,15 Apr 2019,7:12 PM,-,-,-,0.075,0,0.000 / 0,0.000 / 0
HALEX HOLDINGS BERHAD,5151,15 Apr 2019,7:12 PM,0.880,0.880,0.880,0.880,20,0.875 / 50,0.880 / 80
HANDAL RESOURCES BERHAD,7253,15 Apr 2019,7:12 PM,0.350,0.350,0.350,0.350,550,0.350 / 51,0.355 / 150
HAP SENG CONSOLIDATED BHD,3034,15 Apr 2019,7:12 PM,9.880,9.830,9.890,9.860,"1,212",9.860 / 285,9.890 / 21
HAPSENG-CX: CW HAP SENG CONSOLIDATED BERHAD (CIMB),3034CX,15 Apr 2019,7:12 PM,-,-,-,0.030,0,0.000 / 0,0.000 / 0
HARBOUR-LINK GROUP BHD,2062,15 Apr 2019,7:12 PM,0.700,0.700,0.700,0.700,121,0.700 / 100,0.705 / 13
HARBOUR-LINK GROUP BERHAD-WARRANTS C 2016/2021,2062WC,15 Apr 2019,7:12 PM,-,-,-,0.080,0,0.070 / 500,0.120 / 80
HARRISONS HOLDINGS (M) BHD,5008,15 Apr 2019,7:12 PM,3.970,3.960,3.980,3.970,177,3.960 / 16,3.970 / 58
HARN LEN CORPORATION BHD,7501,15 Apr 2019,7:12 PM,0.670,0.670,0.670,0.670,169,0.670 / 231,0.685 / 7
HARTALEGA HOLDINGS BHD,5168,15 Apr 2019,7:12 PM,4.730,4.620,4.740,4.660,"22,195","4.660 / 2,904","4.680 / 2,610"
HARTA-C15: CW HARTALEGA HOLDINGS BERHAD (MACQ),516815,15 Apr 2019,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.010 / 1,000"
HARTA-C17: CW HARTALEGA HOLDINGS BERHAD (RHB),516817,15 Apr 2019,7:12 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
HARTA-C18: CW HARTALEGA HOLDINGS BERHAD (CIMB),516818,15 Apr 2019,7:12 PM,-,-,-,0.005,0,0.000 / 0,0.005 / 900
HARTA-C19: CW HARTALEGA HOLDINGS BERHAD (RHB),516819,15 Apr 2019,7:12 PM,0.030,0.025,0.030,0.025,22,0.000 / 0,0.000 / 0
HARTA-C20: CW HARTALEGA HOLDINGS BERHAD (MACQ),516820,15 Apr 2019,7:12 PM,0.045,0.045,0.045,0.045,600,0.000 / 0,0.000 / 0
