name,code,date,open,low,high,price,volume,Sector_main,sector,change
GEORGE KENT (M) BHD,3204,3/18/2019,1.17,1.14,1.18,1.14,5767400.0,Main Market,Construction,-0.025641026
GEORGE KENT (M) BHD,3204,3/19/2019,1.14,1.12,1.17,1.12,4347900.0,Main Market,Construction,-0.01754386
GEORGE KENT (M) BHD,3204,3/20/2019,1.12,1.11,1.14,1.11,2977500.0,Main Market,Construction,-0.008928571
GEORGE KENT (M) BHD,3204,3/21/2019,1.12,1.11,1.14,1.12,4217000.0,Main Market,Construction,0.009009009
GEORGE KENT (M) BHD,3204,3/22/2019,1.13,1.11,1.14,1.12,4111600.0,Main Market,Construction,0.0
GEORGE KENT (M) BHD,3204,3/25/2019,1.11,1.09,1.12,1.09,2263800.0,Main Market,Construction,-0.026785714
GEORGE KENT (M) BHD,3204,3/26/2019,1.09,1.08,1.16,1.14,11059800.0,Main Market,Construction,0.04587156
GEORGE KENT (M) BHD,3204,3/27/2019,1.14,1.12,1.16,1.12,3155000.0,Main Market,Construction,-0.01754386
GEORGE KENT (M) BHD,3204,3/28/2019,1.12,1.12,1.14,1.14,1977600.0,Main Market,Construction,0.017857143
GEORGE KENT (M) BHD,3204,3/29/2019,1.13,1.13,1.17,1.14,4119800.0,Main Market,Construction,0.0
GEORGE KENT (M) BHD,3204,4/1/2019,1.15,1.13,1.18,1.16,6538600.0,Main Market,Construction,0.01754386
GEORGE KENT (M) BHD,3204,4/2/2019,1.17,1.16,1.22,1.19,12926700.0,Main Market,Construction,0.025862068999999998
GEORGE KENT (M) BHD,3204,4/3/2019,1.2,1.19,1.22,1.21,4967300.0,Main Market,Construction,0.016806723
GEORGE KENT (M) BHD,3204,4/4/2019,1.22,1.19,1.22,1.2,4344100.0,Main Market,Construction,-0.008264463
GEORGE KENT (M) BHD,3204,4/5/2019,1.19,1.16,1.19,1.17,2009400.0,Main Market,Construction,-0.025
GEORGE KENT (M) BHD,3204,4/8/2019,1.18,1.18,1.21,1.2,7726300.0,Main Market,Construction,0.025641026
GEORGE KENT (M) BHD,3204,4/9/2019,1.19,1.19,1.37,1.34,49505500.0,Main Market,Construction,0.11666666699999999
GEORGE KENT (M) BHD,3204,4/10/2019,1.34,1.31,1.37,1.31,11737000.0,Main Market,Construction,-0.02238806
GEORGE KENT (M) BHD,3204,4/11/2019,1.31,1.25,1.34,1.29,10397900.0,Main Market,Construction,-0.015267176
GEORGE KENT (M) BHD,3204,4/12/2019,1.31,1.3,1.36,1.32,13732100.0,Main Market,Construction,0.023255814
GEORGE KENT (M) BHD,3204,4/15/2019,1.32,1.26,1.32,1.28,5483500.0,Main Market,Construction,-0.03030303
GEORGE KENT (M) BHD,3204,4/17/2019,1.23,1.2,1.25,1.24,6039200.0,Main Market,Construction,-0.03125
GEORGE KENT (M) BHD,3204,4/18/2019,1.24,1.22,1.25,1.25,3045900.0,Main Market,Construction,0.008064515999999999
GEORGE KENT (M) BHD,3204,4/19/2019,1.27,1.26,1.29,1.26,4328300.0,Main Market,Construction,0.008
GEORGE KENT (M) BHD,3204,4/22/2019,1.28,1.28,1.38,1.32,18581700.0,Main Market,Construction,0.047619048
GEORGE KENT (M) BHD,3204,4/23/2019,1.3,1.28,1.34,1.33,4559000.0,Main Market,Construction,0.007575758
MUDAJAYA GROUP BHD,5085,2/25/2019,0.35,0.335,0.35,0.335,296200.0,Main Market,Construction,0.0
MUDAJAYA GROUP BHD,5085,2/26/2019,0.33,0.325,0.335,0.325,254300.0,Main Market,Construction,-0.029850746
MUDAJAYA GROUP BHD,5085,2/27/2019,0.32,0.315,0.33,0.32,134000.0,Main Market,Construction,-0.015384615
MUDAJAYA GROUP BHD,5085,2/28/2019,0.32,0.28,0.33,0.28,1159700.0,Main Market,Construction,-0.125
MUDAJAYA GROUP BHD,5085,3/1/2019,0.28,0.275,0.3,0.29,771800.0,Main Market,Construction,0.035714286
MUDAJAYA GROUP BHD,5085,3/4/2019,0.28,0.28,0.315,0.31,259600.0,Main Market,Construction,0.068965517
MUDAJAYA GROUP BHD,5085,3/5/2019,0.305,0.29,0.305,0.295,313300.0,Main Market,Construction,-0.048387097000000004
MUDAJAYA GROUP BHD,5085,3/6/2019,0.295,0.29,0.295,0.295,166600.0,Main Market,Construction,0.0
MUDAJAYA GROUP BHD,5085,3/7/2019,0.305,0.295,0.325,0.32,2783300.0,Main Market,Construction,0.084745763
MUDAJAYA GROUP BHD,5085,3/8/2019,0.32,0.305,0.32,0.305,450400.0,Main Market,Construction,-0.046875
MUDAJAYA GROUP BHD,5085,3/11/2019,0.3,0.3,0.335,0.325,1492300.0,Main Market,Construction,0.06557377
MUDAJAYA GROUP BHD,5085,3/12/2019,0.325,0.32,0.355,0.335,2564200.0,Main Market,Construction,0.030769231
MUDAJAYA GROUP BHD,5085,3/13/2019,0.335,0.325,0.35,0.325,1270500.0,Main Market,Construction,-0.029850746
MUDAJAYA GROUP BHD,5085,3/14/2019,0.325,0.32,0.335,0.33,1311800.0,Main Market,Construction,0.015384615
MUDAJAYA GROUP BHD,5085,3/15/2019,0.33,0.325,0.33,0.33,287900.0,Main Market,Construction,0.0
MUDAJAYA GROUP BHD,5085,3/18/2019,0.33,0.315,0.33,0.32,707400.0,Main Market,Construction,-0.03030303
MUDAJAYA GROUP BHD,5085,3/19/2019,0.315,0.305,0.315,0.31,759900.0,Main Market,Construction,-0.03125
MUDAJAYA GROUP BHD,5085,3/20/2019,0.305,0.305,0.31,0.31,203400.0,Main Market,Construction,0.0
MUDAJAYA GROUP BHD,5085,3/21/2019,0.315,0.305,0.315,0.31,308500.0,Main Market,Construction,0.0
MUDAJAYA GROUP BHD,5085,3/22/2019,0.335,0.325,0.345,0.34,1967500.0,Main Market,Construction,0.09677419400000001
MUDAJAYA GROUP BHD,5085,3/25/2019,0.34,0.335,0.365,0.35,3278300.0,Main Market,Construction,0.029411765
MUDAJAYA GROUP BHD,5085,3/26/2019,0.35,0.345,0.36,0.355,588900.0,Main Market,Construction,0.014285714
MUDAJAYA GROUP BHD,5085,3/27/2019,0.355,0.34,0.355,0.34,220100.0,Main Market,Construction,-0.042253520999999995
MUDAJAYA GROUP BHD,5085,3/28/2019,0.335,0.335,0.35,0.345,303400.0,Main Market,Construction,0.014705882
MUDAJAYA GROUP BHD,5085,3/29/2019,0.34,0.335,0.35,0.35,437800.0,Main Market,Construction,0.014492753999999998
MUDAJAYA GROUP BHD,5085,4/1/2019,0.355,0.355,0.37,0.355,2624600.0,Main Market,Construction,0.014285714
MUDAJAYA GROUP BHD,5085,4/2/2019,0.355,0.34,0.355,0.35,460300.0,Main Market,Construction,-0.014084507
MUDAJAYA GROUP BHD,5085,4/3/2019,0.34,0.34,0.35,0.35,301700.0,Main Market,Construction,0.0
MUDAJAYA GROUP BHD,5085,4/4/2019,0.35,0.35,0.375,0.375,2421600.0,Main Market,Construction,0.071428571
MUDAJAYA GROUP BHD,5085,4/5/2019,0.375,0.355,0.375,0.365,691400.0,Main Market,Construction,-0.026666667
MUDAJAYA GROUP BHD,5085,4/8/2019,0.36,0.355,0.365,0.365,744500.0,Main Market,Construction,0.0
MUDAJAYA GROUP BHD,5085,4/9/2019,0.365,0.355,0.385,0.36,3571000.0,Main Market,Construction,-0.01369863
MUDAJAYA GROUP BHD,5085,4/10/2019,0.36,0.35,0.365,0.355,3525200.0,Main Market,Construction,-0.013888889
MUDAJAYA GROUP BHD,5085,4/11/2019,0.355,0.34,0.355,0.35,824200.0,Main Market,Construction,-0.014084507
MUDAJAYA GROUP BHD,5085,4/12/2019,0.345,0.345,0.355,0.345,998800.0,Main Market,Construction,-0.014285714
MUDAJAYA GROUP BHD,5085,4/15/2019,0.35,0.32,0.35,0.32,1461300.0,Main Market,Construction,-0.072463768
MUDAJAYA GROUP BHD,5085,4/17/2019,0.325,0.31,0.325,0.315,533600.0,Main Market,Construction,-0.015625
MUDAJAYA GROUP BHD,5085,4/18/2019,0.32,0.315,0.325,0.32,462000.0,Main Market,Construction,0.015873016
MUDAJAYA GROUP BHD,5085,4/19/2019,0.325,0.32,0.33,0.32,512000.0,Main Market,Construction,0.0
MUDAJAYA GROUP BHD,5085,4/22/2019,0.325,0.325,0.35,0.34,2112100.0,Main Market,Construction,0.0625
MUDAJAYA GROUP BHD,5085,4/23/2019,0.34,0.33,0.34,0.335,619700.0,Main Market,Construction,-0.014705882
