name,code,date,open,low,high,price,volume,Sector_main,sector,change
JCY INTERNATIONAL BERHAD,5161,4/8/2019,0.2,0.2,0.205,0.2,1028100.0,Main Market,Technology,0.0
JCY INTERNATIONAL BERHAD,5161,4/9/2019,0.2,0.2,0.205,0.2,744000.0,Main Market,Technology,0.0
JCY INTERNATIONAL BERHAD,5161,4/10/2019,0.205,0.2,0.205,0.205,506000.0,Main Market,Technology,0.025
JCY INTERNATIONAL BERHAD,5161,4/11/2019,0.2,0.2,0.205,0.2,1347500.0,Main Market,Technology,-0.024390244
JCY INTERNATIONAL BERHAD,5161,4/12/2019,0.2,0.195,0.2,0.2,822000.0,Main Market,Technology,0.0
JCY INTERNATIONAL BERHAD,5161,4/15/2019,0.2,0.195,0.2,0.195,1531300.0,Main Market,Technology,-0.025
JCY INTERNATIONAL BERHAD,5161,4/17/2019,0.19,0.19,0.195,0.195,718600.0,Main Market,Technology,0.0
JCY INTERNATIONAL BERHAD,5161,4/18/2019,0.19,0.19,0.19,0.19,192600.0,Main Market,Technology,-0.025641026
JCY INTERNATIONAL BERHAD,5161,4/19/2019,0.195,0.19,0.195,0.19,822400.0,Main Market,Technology,0.0
JCY INTERNATIONAL BERHAD,5161,4/22/2019,0.2,0.195,0.2,0.195,820600.0,Main Market,Technology,0.026315789
JCY INTERNATIONAL BERHAD,5161,4/23/2019,0.195,0.195,0.2,0.2,700500.0,Main Market,Technology,0.025641026
NOTION VTEC BHD,83,2/25/2019,0.655,0.635,0.66,0.655,2821600.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,2/26/2019,0.65,0.635,0.65,0.64,1134600.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,2/27/2019,0.615,0.575,0.615,0.58,10170800.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,2/28/2019,0.58,0.56,0.58,0.565,2216300.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,3/1/2019,0.57,0.565,0.585,0.585,1211200.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,3/4/2019,0.585,0.575,0.585,0.575,1056600.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,3/5/2019,0.575,0.565,0.575,0.57,1821100.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,3/6/2019,0.57,0.57,0.595,0.595,3891400.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,3/7/2019,0.595,0.585,0.605,0.585,2559000.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,3/8/2019,0.585,0.575,0.585,0.575,2058000.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,3/11/2019,0.58,0.575,0.6,0.59,2890600.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,3/12/2019,0.595,0.58,0.6,0.595,1586000.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,3/13/2019,0.595,0.575,0.595,0.58,1385700.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,3/14/2019,0.585,0.575,0.585,0.585,1474100.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,3/15/2019,0.585,0.58,0.59,0.59,754500.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,3/18/2019,0.59,0.58,0.59,0.59,1903800.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,3/19/2019,0.585,0.575,0.585,0.585,1419000.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,3/20/2019,0.58,0.58,0.585,0.58,696700.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,3/21/2019,0.58,0.575,0.585,0.58,845700.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,3/22/2019,0.585,0.565,0.585,0.58,1531300.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,3/25/2019,0.565,0.565,0.575,0.57,696100.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,3/26/2019,0.57,0.565,0.575,0.57,655300.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,3/27/2019,0.575,0.565,0.575,0.565,452700.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,3/28/2019,0.565,0.565,0.57,0.57,744400.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,3/29/2019,0.565,0.565,0.575,0.57,467700.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,4/1/2019,0.57,0.57,0.575,0.575,465000.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,4/2/2019,0.575,0.57,0.585,0.575,1218700.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,4/3/2019,0.575,0.575,0.585,0.585,807200.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,4/4/2019,0.58,0.57,0.58,0.575,1148100.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,4/5/2019,0.575,0.57,0.575,0.57,678100.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,4/8/2019,0.57,0.565,0.57,0.565,1135200.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,4/9/2019,0.565,0.56,0.565,0.565,2219000.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,4/10/2019,0.565,0.565,0.6,0.595,4426100.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,4/11/2019,0.595,0.575,0.595,0.58,1364600.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,4/12/2019,0.58,0.575,0.585,0.58,525300.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,4/15/2019,0.58,0.575,0.585,0.575,557600.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,4/17/2019,0.58,0.57,0.58,0.575,383700.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,4/18/2019,0.57,0.565,0.575,0.57,623500.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,4/19/2019,0.57,0.57,0.59,0.585,1007000.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,4/22/2019,0.59,0.575,0.59,0.575,1149100.0,Main Market,Technology,0.0
NOTION VTEC BHD,83,4/23/2019,0.58,0.57,0.585,0.58,533700.0,Main Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,2/25/2019,0.55,0.54,0.565,0.555,3166100.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,2/26/2019,0.55,0.52,0.55,0.52,3348300.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,2/27/2019,0.53,0.5,0.53,0.505,2142800.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,2/28/2019,0.505,0.485,0.515,0.485,2043000.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,3/1/2019,0.485,0.485,0.53,0.52,2430000.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,3/4/2019,0.525,0.525,0.545,0.525,2682000.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,3/5/2019,0.515,0.51,0.53,0.515,1447100.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,3/6/2019,0.515,0.515,0.54,0.535,2278800.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,3/7/2019,0.54,0.53,0.565,0.53,4971800.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,3/8/2019,0.53,0.52,0.535,0.525,1494000.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,3/11/2019,0.52,0.51,0.52,0.515,1023600.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,3/12/2019,0.52,0.52,0.535,0.52,1534900.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,3/13/2019,0.52,0.505,0.525,0.51,1531800.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,3/14/2019,0.51,0.505,0.53,0.52,1372100.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,3/15/2019,0.525,0.515,0.53,0.52,1058500.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,3/18/2019,0.52,0.51,0.525,0.515,699700.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,3/19/2019,0.52,0.515,0.535,0.52,2459400.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,3/20/2019,0.52,0.5,0.52,0.505,3269900.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,3/21/2019,0.505,0.495,0.505,0.5,972900.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,3/22/2019,0.505,0.5,0.505,0.5,927000.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,3/25/2019,0.495,0.485,0.5,0.49,865000.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,3/26/2019,0.49,0.475,0.495,0.48,1470700.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,3/27/2019,0.48,0.48,0.5,0.5,961200.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,3/28/2019,0.445,0.42,0.455,0.425,10285300.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,3/29/2019,0.43,0.405,0.435,0.41,2238300.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,4/1/2019,0.41,0.405,0.425,0.415,2107600.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,4/2/2019,0.42,0.415,0.42,0.415,894300.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,4/3/2019,0.42,0.415,0.435,0.425,4771000.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,4/4/2019,0.425,0.415,0.425,0.415,1236100.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,4/5/2019,0.415,0.415,0.425,0.42,810100.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,4/8/2019,0.42,0.415,0.42,0.415,691100.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,4/9/2019,0.415,0.415,0.43,0.43,2922500.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,4/10/2019,0.43,0.415,0.43,0.42,1787700.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,4/11/2019,0.42,0.41,0.42,0.415,1507800.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,4/12/2019,0.415,0.41,0.415,0.41,595200.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,4/15/2019,0.415,0.405,0.415,0.405,1079100.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,4/17/2019,0.405,0.39,0.405,0.395,1162200.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,4/18/2019,0.39,0.375,0.4,0.395,1249800.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,4/19/2019,0.4,0.4,0.41,0.405,1168300.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,4/22/2019,0.405,0.4,0.42,0.415,1645900.0,Ace Market,Technology,0.0
VISDYNAMICS HOLDINGS BHD,120,4/23/2019,0.415,0.415,0.425,0.425,889700.0,Ace Market,Technology,0.0
