name,code,date,open,low,high,price,volume,Sector_main,sector,change
BERJAYA SPORTS TOTO BHD,1562,3/7/2019,2.39,2.35,2.4,2.36,526500.0,Main Market,Consumer Products & Services,-0.012552301
BERJAYA SPORTS TOTO BHD,1562,3/8/2019,2.4,2.35,2.4,2.36,665600.0,Main Market,Consumer Products & Services,0.0
BERJAYA SPORTS TOTO BHD,1562,3/11/2019,2.36,2.31,2.37,2.33,1522200.0,Main Market,Consumer Products & Services,-0.012711864
BERJAYA SPORTS TOTO BHD,1562,3/12/2019,2.33,2.26,2.34,2.29,2939300.0,Main Market,Consumer Products & Services,-0.017167382
BERJAYA SPORTS TOTO BHD,1562,3/13/2019,2.29,2.28,2.32,2.29,2704400.0,Main Market,Consumer Products & Services,0.0
BERJAYA SPORTS TOTO BHD,1562,3/14/2019,2.33,2.31,2.34,2.31,606000.0,Main Market,Consumer Products & Services,0.008733624
BERJAYA SPORTS TOTO BHD,1562,3/15/2019,2.33,2.31,2.35,2.33,4473200.0,Main Market,Consumer Products & Services,0.008658009
BERJAYA SPORTS TOTO BHD,1562,3/18/2019,2.35,2.34,2.39,2.37,751300.0,Main Market,Consumer Products & Services,0.017167382
BERJAYA SPORTS TOTO BHD,1562,3/19/2019,2.37,2.31,2.37,2.31,1493300.0,Main Market,Consumer Products & Services,-0.025316456
BERJAYA SPORTS TOTO BHD,1562,3/20/2019,2.33,2.32,2.36,2.32,1024300.0,Main Market,Consumer Products & Services,0.004329004
BERJAYA SPORTS TOTO BHD,1562,3/21/2019,2.33,2.32,2.36,2.32,681300.0,Main Market,Consumer Products & Services,0.0
BERJAYA SPORTS TOTO BHD,1562,3/22/2019,2.34,2.31,2.34,2.34,302400.0,Main Market,Consumer Products & Services,0.00862069
BERJAYA SPORTS TOTO BHD,1562,3/25/2019,2.32,2.3,2.33,2.31,702200.0,Main Market,Consumer Products & Services,-0.012820513
BERJAYA SPORTS TOTO BHD,1562,3/26/2019,2.33,2.31,2.34,2.32,406700.0,Main Market,Consumer Products & Services,0.004329004
BERJAYA SPORTS TOTO BHD,1562,3/27/2019,2.33,2.32,2.35,2.35,565300.0,Main Market,Consumer Products & Services,0.012931034
BERJAYA SPORTS TOTO BHD,1562,3/28/2019,2.34,2.33,2.4,2.4,1605900.0,Main Market,Consumer Products & Services,0.021276596000000002
BERJAYA SPORTS TOTO BHD,1562,3/29/2019,2.4,2.35,2.44,2.42,2243900.0,Main Market,Consumer Products & Services,0.008333333
BERJAYA SPORTS TOTO BHD,1562,4/1/2019,2.41,2.39,2.44,2.43,853000.0,Main Market,Consumer Products & Services,0.004132231
BERJAYA SPORTS TOTO BHD,1562,4/2/2019,2.43,2.4,2.44,2.42,1023700.0,Main Market,Consumer Products & Services,-0.004115226
BERJAYA SPORTS TOTO BHD,1562,4/3/2019,2.42,2.42,2.53,2.52,4244400.0,Main Market,Consumer Products & Services,0.041322314
BERJAYA SPORTS TOTO BHD,1562,4/4/2019,2.53,2.53,2.59,2.59,3208100.0,Main Market,Consumer Products & Services,0.027777778
BERJAYA SPORTS TOTO BHD,1562,4/5/2019,2.59,2.55,2.65,2.64,3352900.0,Main Market,Consumer Products & Services,0.019305019
BERJAYA SPORTS TOTO BHD,1562,4/8/2019,2.6,2.6,2.63,2.62,1356200.0,Main Market,Consumer Products & Services,-0.007575758
BERJAYA SPORTS TOTO BHD,1562,4/9/2019,2.62,2.58,2.63,2.6,1792700.0,Main Market,Consumer Products & Services,-0.007633588
BERJAYA SPORTS TOTO BHD,1562,4/10/2019,2.57,2.53,2.58,2.55,802300.0,Main Market,Consumer Products & Services,-0.019230768999999998
BERJAYA SPORTS TOTO BHD,1562,4/11/2019,2.55,2.5,2.55,2.52,1505800.0,Main Market,Consumer Products & Services,-0.011764706000000002
BERJAYA SPORTS TOTO BHD,1562,4/12/2019,2.52,2.5,2.58,2.57,1557900.0,Main Market,Consumer Products & Services,0.01984127
BERJAYA SPORTS TOTO BHD,1562,4/15/2019,2.55,2.53,2.59,2.57,972600.0,Main Market,Consumer Products & Services,0.0
BERJAYA SPORTS TOTO BHD,1562,4/17/2019,2.57,2.54,2.59,2.56,1586100.0,Main Market,Consumer Products & Services,-0.003891051
BERJAYA SPORTS TOTO BHD,1562,4/19/2019,2.55,2.54,2.57,2.54,858600.0,Main Market,Consumer Products & Services,-0.0078125
BERJAYA SPORTS TOTO BHD,1562,4/22/2019,2.55,2.54,2.58,2.56,398900.0,Main Market,Consumer Products & Services,0.007874016
BERJAYA SPORTS TOTO BHD,1562,4/23/2019,2.55,2.55,2.58,2.57,1396800.0,Main Market,Consumer Products & Services,0.00390625
BERMAZ AUTO BERHAD,5248,2/25/2019,2.22,2.21,2.23,2.22,1419200.0,Main Market,Consumer Products & Services,0.0
BERMAZ AUTO BERHAD,5248,2/26/2019,2.21,2.18,2.23,2.2,830400.0,Main Market,Consumer Products & Services,-0.009009009
BERMAZ AUTO BERHAD,5248,2/27/2019,2.21,2.18,2.21,2.19,553300.0,Main Market,Consumer Products & Services,-0.004545455
BERMAZ AUTO BERHAD,5248,2/28/2019,2.19,2.17,2.19,2.19,2024200.0,Main Market,Consumer Products & Services,0.0
BERMAZ AUTO BERHAD,5248,3/1/2019,2.18,2.16,2.19,2.18,1635000.0,Main Market,Consumer Products & Services,-0.00456621
BERMAZ AUTO BERHAD,5248,3/4/2019,2.18,2.14,2.19,2.15,936700.0,Main Market,Consumer Products & Services,-0.013761468
BERMAZ AUTO BERHAD,5248,3/5/2019,2.18,2.12,2.18,2.12,1777600.0,Main Market,Consumer Products & Services,-0.013953488
BERMAZ AUTO BERHAD,5248,3/6/2019,2.12,2.11,2.18,2.15,1813700.0,Main Market,Consumer Products & Services,0.014150943000000001
BERMAZ AUTO BERHAD,5248,3/7/2019,2.16,2.15,2.25,2.19,2319800.0,Main Market,Consumer Products & Services,0.018604651
BERMAZ AUTO BERHAD,5248,3/8/2019,2.16,2.14,2.2,2.2,1453800.0,Main Market,Consumer Products & Services,0.00456621
BERMAZ AUTO BERHAD,5248,3/11/2019,2.2,2.18,2.21,2.2,669400.0,Main Market,Consumer Products & Services,0.0
BERMAZ AUTO BERHAD,5248,3/12/2019,2.23,2.2,2.23,2.22,2314600.0,Main Market,Consumer Products & Services,0.009090909
BERMAZ AUTO BERHAD,5248,3/13/2019,2.22,2.22,2.25,2.24,3419800.0,Main Market,Consumer Products & Services,0.009009009
BERMAZ AUTO BERHAD,5248,3/14/2019,2.31,2.31,2.45,2.31,17036400.0,Main Market,Consumer Products & Services,0.03125
BERMAZ AUTO BERHAD,5248,3/15/2019,2.35,2.33,2.36,2.35,7431200.0,Main Market,Consumer Products & Services,0.017316017
BERMAZ AUTO BERHAD,5248,3/18/2019,2.35,2.32,2.35,2.34,4254200.0,Main Market,Consumer Products & Services,-0.0042553190000000005
BERMAZ AUTO BERHAD,5248,3/19/2019,2.35,2.32,2.35,2.32,6648600.0,Main Market,Consumer Products & Services,-0.008547009
BERMAZ AUTO BERHAD,5248,3/20/2019,2.35,2.32,2.35,2.33,6775800.0,Main Market,Consumer Products & Services,0.004310345
BERMAZ AUTO BERHAD,5248,3/21/2019,2.33,2.32,2.34,2.32,7721600.0,Main Market,Consumer Products & Services,-0.004291845
BERMAZ AUTO BERHAD,5248,3/22/2019,2.31,2.31,2.37,2.33,12265700.0,Main Market,Consumer Products & Services,0.004310345
BERMAZ AUTO BERHAD,5248,3/25/2019,2.33,2.3,2.34,2.31,2644700.0,Main Market,Consumer Products & Services,-0.008583691
BERMAZ AUTO BERHAD,5248,3/26/2019,2.33,2.31,2.33,2.32,2936200.0,Main Market,Consumer Products & Services,0.004329004
BERMAZ AUTO BERHAD,5248,3/27/2019,2.32,2.26,2.32,2.29,2266400.0,Main Market,Consumer Products & Services,-0.012931034
BERMAZ AUTO BERHAD,5248,3/28/2019,2.3,2.26,2.3,2.26,2188300.0,Main Market,Consumer Products & Services,-0.013100437
BERMAZ AUTO BERHAD,5248,3/29/2019,2.27,2.25,2.28,2.26,1866800.0,Main Market,Consumer Products & Services,0.0
BERMAZ AUTO BERHAD,5248,4/1/2019,2.29,2.29,2.33,2.3,2008200.0,Main Market,Consumer Products & Services,0.017699115
BERMAZ AUTO BERHAD,5248,4/2/2019,2.32,2.29,2.33,2.31,4039300.0,Main Market,Consumer Products & Services,0.004347826
BERMAZ AUTO BERHAD,5248,4/3/2019,2.33,2.33,2.44,2.4,7471700.0,Main Market,Consumer Products & Services,0.038961038999999996
